url	first_seen	portal	title	company	status	location
https://careers.ey.com/ey/job/Hyderabad-Senior-Consultant-Tech-Consulting-FS-CNS-TC-Technology-Strategy-&-Transformation-Hyderabad-500032/1410737433/	2026-07-05	successfactors-api	Senior Consultant-Tech Consulting-FS-CNS-TC-Technology Strategy & Transformation-Hyderabad	EY Canada	added	Hyderabad
https://careers.ey.com/ey/job/Auckland-Senior-Manager-Workforce-Advisory-People-Consulting-1010/1410589033/	2026-07-05	successfactors-api	Senior Manager - Workforce Advisory - People Consulting	EY Canada	added	Auckland
https://careers.ey.com/ey/job/Noida-Tech-S-and-T-Enterprise-Architect-FS-Sector-Architecture-Senior-manager-GDSF04-UP-201301/1410750833/	2026-07-05	successfactors-api	Tech S and T-Enterprise Architect - FS Sector-Architecture -Senior manager-GDSF04	EY Canada	added	Noida
https://careers.ey.com/ey/job/Dubai-Tax-Technology-and-Transformation-Senior-Manager-GCC-9267/1410718133/	2026-07-05	successfactors-api	Tax Technology and Transformation - Senior Manager - GCC	EY Canada	added	Dubai
https://careers.ey.com/ey/job/Amman-Tax-Technology-and-Transformation-Senior-Manager-Jordan-11118/1410718533/	2026-07-05	successfactors-api	Tax Technology and Transformation - Senior Manager - Jordan	EY Canada	added	Amman
https://careers.ey.com/ey/job/Sydney-Senior-Manager-Banking-Financial-Risk-NSW-2000/1400089133/	2026-07-05	successfactors-api	Senior Manager - Banking Financial Risk	EY Canada	added	Sydney
https://careers.ey.com/ey/job/Nicosia-Senior-Consultant-Strategy-and-Transactions-1087/1399879633/	2026-07-05	successfactors-api	Senior Consultant - Strategy and Transactions	EY Canada	added	Nicosia
https://careers.ey.com/ey/job/Kochi-TC-Technology-Strategy-and-Transformation-Senior-Manager-KL-682313/1393238433/	2026-07-05	successfactors-api	TC - Technology Strategy and Transformation - Senior Manager	EY Canada	added	Kochi
https://careers.ey.com/ey/job/Doha-ManagerSenior-Manager%2C-Doha-FY26/1283415001/	2026-07-05	successfactors-api	Manager/Senior Manager, Doha FY26	EY Canada	added	
https://careers.ey.com/ey/job/Amsterdam-Senior-Manager%2C-Global-Business-Services-Transformation-Advisory-1083-HP/1399787933/	2026-07-05	successfactors-api	Senior Manager, Global Business Services Transformation Advisory	EY Canada	added	Amsterdam
https://careers.ey.com/ey/job/AlKhobar-Manager-Senior-Manager%2C-FAAS%2C-Financial-Reporting-Excellence%2C-Al-Khobar-31952/1389981133/	2026-07-05	successfactors-api	Manager/ Senior Manager, FAAS, Financial Reporting Excellence, Al Khobar	EY Canada	added	Alkhobar
https://careers.ey.com/ey/job/Brisbane-Senior-ManagerDirector-Corporate-Tax-Private-Clients-QLD-4000/1399571933/	2026-07-05	successfactors-api	Senior Manager/Director - Corporate Tax - Private Clients	EY Canada	added	Brisbane
https://careers.ey.com/ey/job/Katowice-Artificial-Intelligence-Senior-Manager-%C5%9Al%C4%85s-40-202/1390058833/	2026-07-05	successfactors-api	Artificial Intelligence - Senior Manager	EY Canada	added	Katowice
https://careers.ey.com/ey/job/Dieppe-Senior-Technology-Operations-Analyst%2C-AMS-EC-SuccessFactors%2C-Managed-Services-Practice-Dieppe%2C-NB-New-E1A-7Y7/1370340133/	2026-07-05	successfactors-api	Senior Technology Operations Analyst, AMS EC SuccessFactors, Managed Services Practice - Dieppe, NB	EY Canada	added	Dieppe
https://careers.ey.com/ey/job/Vancouver-Technology-Strategy-&-Transformation-StaffSr-Consultant-Vancouver-Brit-V6E-4E5/1390147833/	2026-07-05	successfactors-api	Technology Strategy & Transformation - Staff/Sr Consultant - Vancouver	EY Canada	added	Vancouver
https://careers.ey.com/ey/job/Hyderabad-Manager-Tech-Consulting-NAT-CNS-TC-Technology-Strategy-&-Transformation-Hyderabad-500032/1393714033/	2026-07-05	successfactors-api	Manager - Tech Consulting - NAT - CNS - TC - Technology Strategy & Transformation - Hyderabad	EY Canada	added	Hyderabad
https://careers.ey.com/ey/job/Kochi-Technology-Consulting-SAP-Solution-Architect-Senior-Manager-KL-682313/1410262733/	2026-07-05	successfactors-api	Technology Consulting - SAP Solution Architect - Senior Manager	EY Canada	added	Kochi
